"","x","y","pop","msa","logincome.mean","logincome.sd","schools","students","enrollment","income","class.size","mu","score"
"8818",34.8029165312575,32.095416732285,5499.9814453125,"telaviv",10.9848096074965,1.10477798712363,2,68,34,81636.3960437712,34,2.6002418106906,2.6002418106906
"8603",34.9195831974575,32.170416731985,5621.3369140625,"telaviv",10.7631539759791,1.09357487047345,1,77,77,12058.063050151,38.5,2.00322664621548,2.00322664621548
"3044.1",35.1612498631575,32.928750062285,2348.60546875,"minor",10.5208693021585,1.08119631798189,2,40,20,63683.8877904515,20,2.55726804818287,2.55726804818287
"10401.2.1",35.2195831962575,31.778750066885,16440.248046875,"jerusalem",9.9499041900965,1.05144895739675,7,268,38.2857142857143,19761.5581601375,38.2857142857143,2.19304899115776,2.19304899115776
"9584.2",34.7779165313575,31.903750066385,1299.2060546875,"minor",10.7081703055764,1.0907780253652,2,13,6.5,161059.647765157,6.5,2.74855846411949,2.74855846411949
"5419.1",35.1279165299575,32.720416729785,1871.6767578125,"haifa",10.5268039593449,1.08150121792426,1,31,31,11090.5235879369,31,2.02688797830993,2.02688797830993
"7183",35.1862498630575,32.545416730485,1242.46496582031,"minor",10.3952301804876,1.07472116179488,1,16,16,13124.6472690267,16,2.07883198065385,2.07883198065385
"9216",34.7362498648575,31.987083399385,1237.83349609375,"telaviv",10.9388295000569,1.10246337807944,2,27,13.5,78163.2943301755,13.5,2.58000574795002,2.58000574795002
"4562.1",35.0195831970575,32.795416729485,4359.58740234375,"haifa",10.7419770017648,1.09249851267454,2,76,38,1563.89783160547,38,1.11629632353326,1.11629632353326
"7505.2",35.0612498635575,32.503750063985,3924.93603515625,"minor",10.5877244419859,1.08462612308911,2,68,34,28963.3631847676,34,2.27150554671266,2.27150554671266
"4399",35.2612498627575,32.812083396085,2873.55712890625,"minor",10.3412408980858,1.07192666094933,1,57,57,8204.5829778549,28.5,1.90304960107721,1.90304960107721
"4571",35.0945831967575,32.795416729485,3087.509765625,"haifa",10.6023642932117,1.0853757308064,1,46,46,38693.3098428649,23,2.5454087773338,2.5454087773338
"9554",34.8779165309575,31.912083399685,916.74658203125,"minor",10.5412896401687,1.08224507597087,1,15,15,167172.625985031,15,2.73553591515131,2.73553591515131
"11568",34.9529165306575,31.628750067485,520.873779296875,"minor",10.0861394801165,1.05862276777773,1,6,6,217968.682567222,6,2.7890021494723,2.7890021494723
"9126.3",34.8112498645575,32.012083399285,12668.2265625,"telaviv",10.8206820047081,1.09649350227127,5,189,37.8,258456.568326968,37.8,2.9793303245847,2.9793303245847
"2944",35.1695831964575,32.937083395585,1480.65393066406,"minor",10.5090832284836,1.08059053960136,1,24,24,87552.6821526927,24,2.54942169732964,2.54942169732964
"9218.2",34.7529165314575,31.987083399385,3565.73901367188,"telaviv",10.9017515971815,1.10059335497729,2,43,21.5,250501.621036335,21.5,2.93128731840767,2.93128731840767
"3851",35.2612498627575,32.862083395885,2094.3251953125,"minor",10.3514996558686,1.07245821756833,1,29,29,23673.1930577283,29,2.1913631950486,2.1913631950486
"10396.1",35.1779165297575,31.778750066885,11191.7216796875,"jerusalem",9.99212736855914,1.05367754758481,3,195,65,119851.010808995,32.5,2.69238854325805,2.69238854325805
"6992",34.9529165306575,32.562083397085,1302.99255371094,"minor",10.808952940048,1.09589906976712,1,18,18,56096.4186553987,18,2.47817127364315,2.47817127364315
"2749.1",35.2112498629575,32.953750062185,2644.65600585938,"minor",10.4461804255457,1.07735171320675,1,40,40,3281.9800887536,40,1.37759493368887,1.37759493368887
"10093",35.0195831970575,31.812083400085,1221.43286132812,"minor",10.2077052687465,1.06498332113943,1,32,32,174223.44031659,32,2.61792749134276,2.61792749134276
"4710",35.4529165286575,32.787083396185,219.175811767578,"minor",10.0918025908409,1.05891992094885,1,4,4,20804.0835230861,4,2.21233875611751,2.21233875611751
"4849",35.0029165304575,32.770416729585,3092.72973632812,"haifa",10.7679044689855,1.09381617737501,1,57,57,235373.99146611,28.5,2.91277397826061,2.91277397826061
"10323",35.1862498630575,31.787083400185,14236.1884765625,"jerusalem",9.9911916705997,1.05362821139357,2,222,111,111070.933702967,37,2.63815748110927,2.63815748110927
"9325",34.8029165312575,31.962083399485,7286.0517578125,"telaviv",10.7545841210272,1.09313941984783,1,126,126,93044.9892541724,31.5,2.73726594092572,2.73726594092572
"14523.1",34.9279165307575,31.295416735485,2024.28576660156,"minor",9.78008477241115,1.042437569269,1,35,35,46408.4326671201,35,2.30260521028122,2.30260521028122
"9799",34.7945831979575,31.862083399885,997.571838378906,"minor",10.6116854276838,1.08585273339967,1,16,16,139770.825111202,16,2.69344550555006,2.69344550555006
"10261.2",34.6695831984575,31.787083400185,5058.1396484375,"minor",10.7216319065273,1.09146343688581,1,68,68,26551.7761279011,34,2.29270371546555,2.29270371546555
"8773.1",34.8695831976575,32.112083398885,2224.603515625,"telaviv",10.8487147285517,1.09791290529662,2,36,18,68112.0686532614,18,2.58187334097476,2.58187334097476
"3042",35.1445831965575,32.928750062285,1719.154296875,"minor",10.5488055173848,1.08263082439567,1,36,36,15908.1579219468,36,1.97858459105818,1.97858459105818
"8372.1",34.8529165310575,32.262083398285,1279.56372070312,"minor",10.9317137569039,1.102104741791,1,23,23,21150.0950950722,23,2.17552777435371,2.17552777435371
"9717.1",34.8029165312575,31.878750066485,2631.7734375,"minor",10.6223891606361,1.08640023117307,1,31,31,33231.1190491441,31,2.28955079914971,2.28955079914971
"10207",34.8362498644575,31.795416733485,941.330505371094,"minor",10.4451407316519,1.07729809820948,1,13,13,56474.581547935,13,2.48751090869283,2.48751090869283
"4660.1",35.0362498636575,32.787083396185,4693.20703125,"haifa",10.7073942872845,1.09073850045047,2,88,44,46133.1511985105,22,2.69108097064668,2.69108097064668
"8738.1",34.7945831979575,32.120416732185,7359.68505859375,"telaviv",11.0196943809471,1.10653083408096,3,103,34.3333333333333,78445.0222531614,34.3333333333333,2.64866685940853,2.64866685940853
"3770",35.3529165290575,32.870416729185,387.271148681641,"minor",10.2278489074138,1.06603360940418,2,3,1.5,55456.2360533853,1.5,2.3961947256367,2.3961947256367
"8685.1",34.7945831979575,32.137083398785,3179.29541015625,"telaviv",11.0253688315379,1.10681569436017,1,42,42,103038.205403614,21,2.7146335350092,2.7146335350092
"4664",35.0695831968575,32.787083396185,1758.92614746094,"haifa",10.6451201881491,1.08756201295217,1,35,35,29928.0681661053,35,2.27450463572994,2.27450463572994
"10627.1",35.2195831962575,31.753750066985,16734.083984375,"jerusalem",9.92789369831394,1.05028534209169,2,261,130.5,2778.73731722766,32.625,1.60122398439867,1.60122398439867
"8795.1.1",34.8279165311575,32.103750065585,10304.9248046875,"telaviv",10.9370620745142,1.10237431001927,3,135,45,155565.784095724,22.5,3.11391540937388,3.11391540937388
"4293",35.1695831964575,32.820416729385,1432.12145996094,"haifa",10.4820063561981,1.07919755972245,1,22,22,107472.423802201,22,2.71267147993019,2.71267147993019
"10624",35.1945831963575,31.753750066985,15010.6953125,"jerusalem",9.95244266244092,1.05158307446128,3,242,80.6666666666667,12504.231044203,26.8888888888889,2.29446186503705,2.29446186503705
"4468",35.0362498636575,32.803750062785,3128.17944335938,"haifa",10.7119548292819,1.09097076186924,1,52,52,16034.2272236812,26,2.26484301910477,2.26484301910477
"9553",34.8695831976575,31.912083399685,1017.59045410156,"minor",10.5554073695559,1.08296954761515,2,14,7,8305.99094009458,7,1.9264626964293,1.9264626964293
"9090.1.1",34.7779165313575,32.020416732585,15366.2001953125,"telaviv",10.9063893867699,1.10082743560216,3,204,68,24172.4544399482,34,2.53909330578475,2.53909330578475
"7541",34.9195831974575,32.495416730685,1930.08837890625,"minor",10.8588316888038,1.09842471490382,1,25,25,5930.93682239198,25,1.77061600728104,1.77061600728104
"10955",35.0112498637575,31.712083400485,1935.22253417969,"minor",10.1085995992312,1.05980079885227,2,19,9.5,15182.8989458288,9.5,2.18524199078558,2.18524199078558
"2645",35.1695831964575,32.962083395485,3502.75219726562,"minor",10.5149624568873,1.08089276150614,1,64,64,61916.1812915796,32,2.47945488073386,2.47945488073386
"4757.1",35.0362498636575,32.778750062885,4342.0400390625,"haifa",10.7051197633588,1.09062264394442,2,67,33.5,47291.9906690214,33.5,2.52671459230966,2.52671459230966
"8815.1",34.7779165313575,32.095416732285,7745.25927734375,"telaviv",11.0440670142438,1.10775383417896,2,117,58.5,502905.54784249,29.25,3.16046997558316,3.16046997558316
"8567",34.8112498645575,32.178750065285,6677.72021484375,"telaviv",11.0000003398989,1.1055416138657,1,97,97,6774.16142731373,32.3333333333333,1.9437336684806,1.9437336684806
"9711.1",34.7529165314575,31.878750066485,2303.25415039062,"minor",10.7152668612054,1.09113940759217,2,38,19,60173.5473124238,19,2.5484997373239,2.5484997373239
"8552",34.8612498643575,32.187083398585,6086.56640625,"telaviv",10.8896183665981,1.0999807254169,1,86,86,16091.488111822,28.6666666666667,2.27025980341983,2.27025980341983
"8712.1",34.8029165312575,32.128750065485,3981.04907226562,"telaviv",11.002798032089,1.10568219424777,2,53,26.5,1665041.14918973,26.5,3.27217819388284,3.27217819388284
"10471",35.1779165297575,31.770416733585,13831.404296875,"jerusalem",9.98443883111106,1.05327208846797,2,236,118,37314.9661897645,39.3333333333333,2.30506657198027,2.30506657198027
"10325.5",35.2029165296575,31.787083400185,16866.4375,"jerusalem",9.97410084896147,1.05272666331882,6,292,48.6666666666667,21374.0392986251,24.3333333333333,2.55056008143096,2.55056008143096
"9251.1.1",34.7445831981575,31.978750066085,2623.60083007812,"telaviv",10.9050456380906,1.10075961842975,2,32,16,72389.8803150112,16,2.63607247028847,2.63607247028847
"7431",34.8945831975575,32.512083397285,323.561492919922,"minor",10.9184277942898,1.10143481142098,1,5,5,48334.6789107782,5,2.43798364304882,2.43798364304882
"8964.3",34.8112498645575,32.053750065785,9464.7265625,"telaviv",10.8919293695765,1.10009743859232,4,132,33,65167.6378071272,33,2.69109242013156,2.69109242013156
"8716",34.8362498644575,32.128750065485,3995.47827148438,"telaviv",10.9263848821974,1.10183608794076,3,55,18.3333333333333,40300.3653629731,18.3333333333333,2.55490185383292,2.55490185383292
"9993.1",34.6529165318575,31.820416733385,6436.8447265625,"minor",10.8137798751438,1.09614373931442,1,83,83,47099.8541464837,27.6666666666667,2.60024359703973,2.60024359703973
"14895.2",34.8362498644575,31.270416735585,1576.88623046875,"minor",9.834665495446,1.04534234134331,3,26,8.66666666666667,31062.5498937029,8.66666666666667,2.36852672178351,2.36852672178351
"11723",34.8029165312575,31.603750067585,424.067138671875,"minor",10.2398338578606,1.06665801339514,1,8,8,13207.8345678162,8,2.07996433758503,2.07996433758503
"10713",34.6695831984575,31.737083400385,464.477478027344,"minor",10.6374262690558,1.0871689160923,1,6,6,80519.9902633818,6,2.56316681344465,2.56316681344465
"2166",35.2779165293575,33.003750061985,1541.33068847656,"minor",10.3566628223523,1.07272564693621,1,27,27,125471.061216061,27,2.60843371617055,2.60843371617055
"5885.1",35.2862498626575,32.678750063285,2352.3505859375,"minor",10.2799046764634,1.06874301434824,2,37,18.5,81221.8907278578,18.5,2.62905922157863,2.62905922157863
"10473.2",35.1945831963575,31.770416733585,14927.2880859375,"jerusalem",9.96746324088375,1.05237631845921,4,238,59.5,49994.5200510866,29.75,2.62463860096966,2.62463860096966
"4659.1",35.0279165303575,32.787083396185,3389.84814453125,"haifa",10.7234236871432,1.09155463481847,1,73,73,228902.460202002,36.5,2.81663178811754,2.81663178811754
"8945",34.9195831974575,32.062083399085,2239.38061523438,"telaviv",10.6858447671366,1.08964034673713,3,32,10.6666666666667,8345.87255116666,10.6666666666667,2.00892253284057,2.00892253284057
"8743.1",34.8362498644575,32.120416732185,6835.97412109375,"telaviv",10.9237277028313,1.1017021024473,2,94,47,28950.393040558,23.5,2.54946235646281,2.54946235646281
"4225",35.3945831955575,32.828750062685,875.215637207031,"minor",10.1678521352979,1.06290232306004,1,12,12,118757.843704788,12,2.66690248977979,2.66690248977979
"10251.5",35.2029165296575,31.795416733485,14539.9814453125,"jerusalem",9.98165607319558,1.05312529977289,6,261,43.5,110180.678308819,21.75,2.97134018703574,2.97134018703574
"3044",35.1612498631575,32.928750062285,2348.60546875,"minor",10.5208693021585,1.08119631798189,2,40,20,40233.123408738,20,2.43991637186498,2.43991637186498
"2339",35.0945831967575,32.987083395385,3350.38354492188,"minor",10.6516550467516,1.08789577966681,1,62,62,33447.0980179323,31,2.32581144869983,2.32581144869983
"10010.1",34.7945831979575,31.820416733385,1035.00378417969,"minor",10.5487378435096,1.08262735168301,1,10,10,94104.624604351,10,2.62111555185514,2.62111555185514
"10543.2",35.1529165298575,31.762083400285,10081.2646484375,"jerusalem",10.0026008989314,1.05422962388716,4,185,46.25,1901.38691373481,23.125,1.41208400123675,1.41208400123675
"9109",34.9362498640575,32.020416732585,2702.66918945312,"minor",10.5948773840996,1.08499244155583,1,45,45,60972.1275624658,22.5,2.54492528299515,2.54492528299515
"2744.1",35.1695831964575,32.953750062185,4062.634765625,"minor",10.5129996551246,1.08079187302256,2,79,39.5,474057.775177183,39.5,2.85134118606202,2.85134118606202
"14141.1",34.9195831974575,31.320416735385,959.018920898438,"minor",9.81004016425411,1.04403278813211,1,13,13,21951.5745213519,13,2.2339389957196,2.2339389957196
"4656.2",35.0029165304575,32.787083396185,3499.01000976562,"haifa",10.7726713244885,1.09405826193065,2,55,27.5,68735.95930803,27.5,2.66285066228945,2.66285066228945
"7256",35.1612498631575,32.537083397185,2242.22631835938,"minor",10.431403367088,1.07658943825645,1,35,35,7224.75732889614,35,1.74978459688967,1.74978459688967
"12058",34.5862498654575,31.545416734485,228.369827270508,"minor",10.4706212407258,1.07861131093673,1,5,5,9630.56520693469,5,1.98165940687792,1.98165940687792
"16370.1",34.9779165305575,31.178750069285,98.9225921630859,"minor",9.64176216611464,1.03503956800988,1,6,6,2225.58420829176,6,1.40835224788194,1.40835224788194
"15685",34.8112498645575,31.220416735785,3348.115234375,"minor",9.80774234925192,1.04391050857671,1,37,37,47305.5409014034,37,2.33727925331996,2.33727925331996
"9122",34.7779165313575,32.012083399285,14185.7841796875,"telaviv",10.8916077726293,1.100081197641,1,191,191,136803.99287742,38.2,2.85672430107668,2.85672430107668
"9102.1",34.8779165309575,32.020416732585,4117.09521484375,"telaviv",10.7015565183797,1.09044111962798,3,59,19.6666666666667,12797.0277845702,19.6666666666667,2.21838742138699,2.21838742138699
"10247.1",35.1695831964575,31.795416733485,10723.6767578125,"jerusalem",10.0164029799283,1.05495671211499,2,191,95.5,33488.9017812084,31.8333333333333,2.37659151389049,2.37659151389049
"17277",34.8195831978575,31.120416736185,172.546051025391,"minor",9.70762777340476,1.03856887501797,1,2,2,17006.8324492905,2,2.12036709561284,2.12036709561284
"14143",34.9362498640575,31.320416735385,2658.71069335938,"minor",9.79590657415605,1.04328043391751,2,22,11,29198.688816145,11,2.42368556933474,2.42368556933474
"2554",35.2362498628575,32.970416728785,1085.14172363281,"minor",10.4113740205494,1.07555536148382,1,19,19,10638.0449277735,19,1.98448801965015,1.98448801965015
"9630.3",34.8029165312575,31.895416733085,5292.51318359375,"minor",10.648159865528,1.08771727666134,4,75,18.75,381331.112180967,18.75,3.14369735150143,3.14369735150143
"11723.1",34.8029165312575,31.603750067585,424.067138671875,"minor",10.2398338578606,1.06665801339514,1,8,8,21806.2608592907,8,2.23159345401715,2.23159345401715
"10697",35.1695831964575,31.745416733685,6703.955078125,"jerusalem",9.96996788765774,1.05250853190829,2,84,42,10377.100733469,21,2.06731611795016,2.06731611795016
"9402",34.8779165309575,31.945416732885,1459.724609375,"minor",10.589288675883,1.08470624164041,1,24,24,60090.5029989288,24,2.45639911158623,2.45639911158623
"8613",34.8112498645575,32.162083398685,6381.73876953125,"telaviv",10.9944205660067,1.10526118411525,1,99,99,75026.7247982347,33,2.62820986294335,2.62820986294335
"4652",34.9695831972575,32.787083396185,2701.75268554688,"haifa",10.8411738745542,1.09753126376904,1,48,48,194353.016045074,24,2.90056149812173,2.90056149812173
"1910",35.5695831948575,33.028750061885,448.213348388672,"minor",10.0020598463797,1.05420111123593,1,4,4,9266.3328518915,4,1.93113417154764,1.93113417154764
"10378",35.0279165303575,31.778750066885,928.66455078125,"minor",10.1605516924545,1.06252067652846,1,8,8,61906.6303180489,8,2.51217272973449,2.51217272973449
"8846",34.8195831978575,32.087083398985,15784.22265625,"telaviv",10.9318359953335,1.10211090364171,1,211,211,17854.387773407,35.1666666666667,2.42987350744583,2.42987350744583
"4485.1",35.1779165297575,32.803750062785,4488.68994140625,"minor",10.4649062695018,1.07831691226558,1,75,75,464023.160131039,37.5,2.89189186686402,2.89189186686402
"10347",34.7695831980575,31.778750066885,415.959136962891,"minor",10.5287509994808,1.08160123065968,1,7,7,49874.432100221,7,2.4528167331467,2.4528167331467
"8446.1",34.9612498639575,32.237083398385,5994.2861328125,"minor",10.7005821614526,1.09039147717448,1,94,94,36396.2990058739,31.3333333333333,2.45702081759693,2.45702081759693
